"landtype","spp","poolID","amountAtT0"
"315","BETU.PAP","1",30
"315","BETU.PAP","2",1
"315","BETU.PAP","3",97
"315","BETU.PAP","4",6
"315","BETU.PAP","5",167
"315","BETU.PAP","6",543
"315","BETU.PAP","7",1156
"315","BETU.PAP","8",88
"315","BETU.PAP","9",32
"315","BETU.PAP","10",0
"318","BETU.PAP","1",34
"318","BETU.PAP","2",2
"318","BETU.PAP","3",113
"318","BETU.PAP","4",6
"318","BETU.PAP","5",182
"318","BETU.PAP","6",563
"318","BETU.PAP","7",1169
"318","BETU.PAP","8",95
"318","BETU.PAP","9",39
"318","BETU.PAP","10",0
"320","BETU.PAP","1",24
"320","BETU.PAP","2",2
"320","BETU.PAP","3",75
"320","BETU.PAP","4",5
"320","BETU.PAP","5",126
"320","BETU.PAP","6",422
"320","BETU.PAP","7",911
"320","BETU.PAP","8",69
"320","BETU.PAP","9",24
"320","BETU.PAP","10",0
"324","BETU.PAP","1",2
"324","BETU.PAP","2",0
"324","BETU.PAP","3",23
"324","BETU.PAP","4",2
"324","BETU.PAP","5",17
"324","BETU.PAP","6",146
"324","BETU.PAP","7",354
"324","BETU.PAP","8",6
"324","BETU.PAP","9",3
"324","BETU.PAP","10",0
"325","BETU.PAP","1",118
"325","BETU.PAP","2",6
"325","BETU.PAP","3",311
"325","BETU.PAP","4",17
"325","BETU.PAP","5",749
"325","BETU.PAP","6",1745
"325","BETU.PAP","7",3565
"325","BETU.PAP","8",402
"325","BETU.PAP","9",106
"325","BETU.PAP","10",0
"328","BETU.PAP","1",49
"328","BETU.PAP","2",3
"328","BETU.PAP","3",132
"328","BETU.PAP","4",9
"328","BETU.PAP","5",471
"328","BETU.PAP","6",914
"328","BETU.PAP","7",1931
"328","BETU.PAP","8",237
"328","BETU.PAP","9",45
"328","BETU.PAP","10",0
"329","BETU.PAP","1",220
"329","BETU.PAP","2",13
"329","BETU.PAP","3",397
"329","BETU.PAP","4",28
"329","BETU.PAP","5",2456
"329","BETU.PAP","6",3781
"329","BETU.PAP","7",8008
"329","BETU.PAP","8",1321
"329","BETU.PAP","9",126
"329","BETU.PAP","10",0
"333","BETU.PAP","1",101
"333","BETU.PAP","2",5
"333","BETU.PAP","3",246
"333","BETU.PAP","4",13
"333","BETU.PAP","5",609
"333","BETU.PAP","6",1352
"333","BETU.PAP","7",2750
"333","BETU.PAP","8",356
"333","BETU.PAP","9",85
"333","BETU.PAP","10",0
"334","BETU.PAP","1",57
"334","BETU.PAP","2",2
"334","BETU.PAP","3",164
"334","BETU.PAP","4",8
"334","BETU.PAP","5",267
"334","BETU.PAP","6",782
"334","BETU.PAP","7",1609
"334","BETU.PAP","8",137
"334","BETU.PAP","9",57
"334","BETU.PAP","10",0
"335","BETU.PAP","1",86
"335","BETU.PAP","2",3
"335","BETU.PAP","3",255
"335","BETU.PAP","4",10
"335","BETU.PAP","5",262
"335","BETU.PAP","6",1058
"335","BETU.PAP","7",2116
"335","BETU.PAP","8",141
"335","BETU.PAP","9",100
"335","BETU.PAP","10",0
"337","BETU.PAP","1",26
"337","BETU.PAP","2",2
"337","BETU.PAP","3",61
"337","BETU.PAP","4",8
"337","BETU.PAP","5",331
"337","BETU.PAP","6",538
"337","BETU.PAP","7",1200
"337","BETU.PAP","8",181
"337","BETU.PAP","9",20
"337","BETU.PAP","10",0
"338","BETU.PAP","1",113
"338","BETU.PAP","2",3
"338","BETU.PAP","3",246
"338","BETU.PAP","4",11
"338","BETU.PAP","5",0
"338","BETU.PAP","6",820
"338","BETU.PAP","7",1625
"338","BETU.PAP","8",0
"338","BETU.PAP","9",141
"338","BETU.PAP","10",0
"339","BETU.PAP","1",56
"339","BETU.PAP","2",3
"339","BETU.PAP","3",151
"339","BETU.PAP","4",11
"339","BETU.PAP","5",671
"339","BETU.PAP","6",1152
"339","BETU.PAP","7",2455
"339","BETU.PAP","8",337
"339","BETU.PAP","9",49
"339","BETU.PAP","10",0
"350","BETU.PAP","1",0
"350","BETU.PAP","2",0
"350","BETU.PAP","3",0
"350","BETU.PAP","4",0
"350","BETU.PAP","5",0
"350","BETU.PAP","6",0
"350","BETU.PAP","7",0
"350","BETU.PAP","8",0
"350","BETU.PAP","9",0
"350","BETU.PAP","10",0
"352","BETU.PAP","1",16
"352","BETU.PAP","2",1
"352","BETU.PAP","3",41
"352","BETU.PAP","4",5
"352","BETU.PAP","5",304
"352","BETU.PAP","6",435
"352","BETU.PAP","7",993
"352","BETU.PAP","8",153
"352","BETU.PAP","9",13
"352","BETU.PAP","10",0
"353","BETU.PAP","1",6
"353","BETU.PAP","2",0
"353","BETU.PAP","3",28
"353","BETU.PAP","4",2
"353","BETU.PAP","5",85
"353","BETU.PAP","6",230
"353","BETU.PAP","7",541
"353","BETU.PAP","8",38
"353","BETU.PAP","9",7
"353","BETU.PAP","10",0
"355","BETU.PAP","1",3
"355","BETU.PAP","2",0
"355","BETU.PAP","3",31
"355","BETU.PAP","4",3
"355","BETU.PAP","5",18
"355","BETU.PAP","6",263
"355","BETU.PAP","7",649
"355","BETU.PAP","8",3
"355","BETU.PAP","9",4
"355","BETU.PAP","10",0
"357","BETU.PAP","1",26
"357","BETU.PAP","2",2
"357","BETU.PAP","3",62
"357","BETU.PAP","4",4
"357","BETU.PAP","5",244
"357","BETU.PAP","6",480
"357","BETU.PAP","7",1043
"357","BETU.PAP","8",148
"357","BETU.PAP","9",23
"357","BETU.PAP","10",0
"359","BETU.PAP","1",45
"359","BETU.PAP","2",3
"359","BETU.PAP","3",159
"359","BETU.PAP","4",10
"359","BETU.PAP","5",425
"359","BETU.PAP","6",1026
"359","BETU.PAP","7",2194
"359","BETU.PAP","8",217
"359","BETU.PAP","9",46
"359","BETU.PAP","10",0
"362","BETU.PAP","1",220
"362","BETU.PAP","2",12
"362","BETU.PAP","3",483
"362","BETU.PAP","4",25
"362","BETU.PAP","5",1588
"362","BETU.PAP","6",3079
"362","BETU.PAP","7",6171
"362","BETU.PAP","8",944
"362","BETU.PAP","9",157
"362","BETU.PAP","10",0
"363","BETU.PAP","1",1
"363","BETU.PAP","2",0
"363","BETU.PAP","3",25
"363","BETU.PAP","4",2
"363","BETU.PAP","5",0
"363","BETU.PAP","6",165
"363","BETU.PAP","7",385
"363","BETU.PAP","8",0
"363","BETU.PAP","9",2
"363","BETU.PAP","10",0
"382","BETU.PAP","1",298
"382","BETU.PAP","2",20
"382","BETU.PAP","3",563
"382","BETU.PAP","4",38
"382","BETU.PAP","5",2665
"382","BETU.PAP","6",4560
"382","BETU.PAP","7",9442
"382","BETU.PAP","8",1461
"382","BETU.PAP","9",178
"382","BETU.PAP","10",0
"385","BETU.PAP","1",39
"385","BETU.PAP","2",2
"385","BETU.PAP","3",112
"385","BETU.PAP","4",7
"385","BETU.PAP","5",266
"385","BETU.PAP","6",714
"385","BETU.PAP","7",1534
"385","BETU.PAP","8",148
"385","BETU.PAP","9",42
"385","BETU.PAP","10",0
"386","BETU.PAP","1",32
"386","BETU.PAP","2",2
"386","BETU.PAP","3",106
"386","BETU.PAP","4",6
"386","BETU.PAP","5",223
"386","BETU.PAP","6",668
"386","BETU.PAP","7",1452
"386","BETU.PAP","8",123
"386","BETU.PAP","9",36
"386","BETU.PAP","10",0
"387","BETU.PAP","1",38
"387","BETU.PAP","2",3
"387","BETU.PAP","3",121
"387","BETU.PAP","4",7
"387","BETU.PAP","5",252
"387","BETU.PAP","6",733
"387","BETU.PAP","7",1579
"387","BETU.PAP","8",137
"387","BETU.PAP","9",43
"387","BETU.PAP","10",0
"388","BETU.PAP","1",36
"388","BETU.PAP","2",4
"388","BETU.PAP","3",75
"388","BETU.PAP","4",7
"388","BETU.PAP","5",357
"388","BETU.PAP","6",676
"388","BETU.PAP","7",1559
"388","BETU.PAP","8",209
"388","BETU.PAP","9",23
"388","BETU.PAP","10",0
"389","BETU.PAP","1",42
"389","BETU.PAP","2",3
"389","BETU.PAP","3",140
"389","BETU.PAP","4",8
"389","BETU.PAP","5",162
"389","BETU.PAP","6",698
"389","BETU.PAP","7",1509
"389","BETU.PAP","8",87
"389","BETU.PAP","9",62
"389","BETU.PAP","10",0
"390","BETU.PAP","1",25
"390","BETU.PAP","2",2
"390","BETU.PAP","3",78
"390","BETU.PAP","4",5
"390","BETU.PAP","5",217
"390","BETU.PAP","6",577
"390","BETU.PAP","7",1270
"390","BETU.PAP","8",116
"390","BETU.PAP","9",25
"390","BETU.PAP","10",0
"391","BETU.PAP","1",3
"391","BETU.PAP","2",0
"391","BETU.PAP","3",33
"391","BETU.PAP","4",2
"391","BETU.PAP","5",47
"391","BETU.PAP","6",225
"391","BETU.PAP","7",530
"391","BETU.PAP","8",14
"391","BETU.PAP","9",6
"391","BETU.PAP","10",0
"392","BETU.PAP","1",17
"392","BETU.PAP","2",1
"392","BETU.PAP","3",78
"392","BETU.PAP","4",4
"392","BETU.PAP","5",184
"392","BETU.PAP","6",498
"392","BETU.PAP","7",1063
"392","BETU.PAP","8",100
"392","BETU.PAP","9",19
"392","BETU.PAP","10",0
"393","BETU.PAP","1",16
"393","BETU.PAP","2",1
"393","BETU.PAP","3",52
"393","BETU.PAP","4",4
"393","BETU.PAP","5",152
"393","BETU.PAP","6",409
"393","BETU.PAP","7",928
"393","BETU.PAP","8",82
"393","BETU.PAP","9",15
"393","BETU.PAP","10",0
"394","BETU.PAP","1",13
"394","BETU.PAP","2",1
"394","BETU.PAP","3",49
"394","BETU.PAP","4",3
"394","BETU.PAP","5",103
"394","BETU.PAP","6",333
"394","BETU.PAP","7",737
"394","BETU.PAP","8",60
"394","BETU.PAP","9",13
"394","BETU.PAP","10",0
"395","BETU.PAP","1",0
"395","BETU.PAP","2",0
"395","BETU.PAP","3",0
"395","BETU.PAP","4",0
"395","BETU.PAP","5",0
"395","BETU.PAP","6",0
"395","BETU.PAP","7",0
"395","BETU.PAP","8",0
"395","BETU.PAP","9",0
"395","BETU.PAP","10",0
"397","BETU.PAP","1",12
"397","BETU.PAP","2",1
"397","BETU.PAP","3",48
"397","BETU.PAP","4",4
"397","BETU.PAP","5",148
"397","BETU.PAP","6",392
"397","BETU.PAP","7",927
"397","BETU.PAP","8",78
"397","BETU.PAP","9",12
"397","BETU.PAP","10",0
"400","BETU.PAP","1",12
"400","BETU.PAP","2",0
"400","BETU.PAP","3",86
"400","BETU.PAP","4",5
"400","BETU.PAP","5",31
"400","BETU.PAP","6",342
"400","BETU.PAP","7",748
"400","BETU.PAP","8",12
"400","BETU.PAP","9",26
"400","BETU.PAP","10",0
"421","BETU.PAP","1",0
"421","BETU.PAP","2",0
"421","BETU.PAP","3",0
"421","BETU.PAP","4",0
"421","BETU.PAP","5",0
"421","BETU.PAP","6",0
"421","BETU.PAP","7",0
"421","BETU.PAP","8",0
"421","BETU.PAP","9",0
"421","BETU.PAP","10",0
"425","BETU.PAP","1",0
"425","BETU.PAP","2",0
"425","BETU.PAP","3",0
"425","BETU.PAP","4",0
"425","BETU.PAP","5",0
"425","BETU.PAP","6",0
"425","BETU.PAP","7",0
"425","BETU.PAP","8",0
"425","BETU.PAP","9",0
"425","BETU.PAP","10",0
"75","LARI.LAR","1",7
"75","LARI.LAR","2",0
"75","LARI.LAR","3",31
"75","LARI.LAR","4",2
"75","LARI.LAR","5",22
"75","LARI.LAR","6",130
"75","LARI.LAR","7",294
"75","LARI.LAR","8",6
"75","LARI.LAR","9",7
"75","LARI.LAR","10",0
"76","LARI.LAR","1",4
"76","LARI.LAR","2",0
"76","LARI.LAR","3",13
"76","LARI.LAR","4",1
"76","LARI.LAR","5",12
"76","LARI.LAR","6",64
"76","LARI.LAR","7",152
"76","LARI.LAR","8",3
"76","LARI.LAR","9",4
"76","LARI.LAR","10",0
"77","LARI.LAR","1",0
"77","LARI.LAR","2",0
"77","LARI.LAR","3",0
"77","LARI.LAR","4",0
"77","LARI.LAR","5",0
"77","LARI.LAR","6",0
"77","LARI.LAR","7",0
"77","LARI.LAR","8",0
"77","LARI.LAR","9",0
"77","LARI.LAR","10",0
"78","LARI.LAR","1",0
"78","LARI.LAR","2",0
"78","LARI.LAR","3",4
"78","LARI.LAR","4",0
"78","LARI.LAR","5",10
"78","LARI.LAR","6",38
"78","LARI.LAR","7",100
"78","LARI.LAR","8",2
"78","LARI.LAR","9",0
"78","LARI.LAR","10",0
"80","LARI.LAR","1",0
"80","LARI.LAR","2",0
"80","LARI.LAR","3",0
"80","LARI.LAR","4",0
"80","LARI.LAR","5",0
"80","LARI.LAR","6",0
"80","LARI.LAR","7",0
"80","LARI.LAR","8",0
"80","LARI.LAR","9",0
"80","LARI.LAR","10",0
"113","LARI.LAR","1",1
"113","LARI.LAR","2",0
"113","LARI.LAR","3",7
"113","LARI.LAR","4",1
"113","LARI.LAR","5",37
"113","LARI.LAR","6",73
"113","LARI.LAR","7",182
"113","LARI.LAR","8",10
"113","LARI.LAR","9",1
"113","LARI.LAR","10",0
"114","LARI.LAR","1",1
"114","LARI.LAR","2",0
"114","LARI.LAR","3",9
"114","LARI.LAR","4",1
"114","LARI.LAR","5",37
"114","LARI.LAR","6",91
"114","LARI.LAR","7",226
"114","LARI.LAR","8",11
"114","LARI.LAR","9",1
"114","LARI.LAR","10",0
"115","LARI.LAR","1",4
"115","LARI.LAR","2",0
"115","LARI.LAR","3",16
"115","LARI.LAR","4",1
"115","LARI.LAR","5",35
"115","LARI.LAR","6",103
"115","LARI.LAR","7",247
"115","LARI.LAR","8",11
"115","LARI.LAR","9",4
"115","LARI.LAR","10",0
"117","LARI.LAR","1",36
"117","LARI.LAR","2",2
"117","LARI.LAR","3",79
"117","LARI.LAR","4",4
"117","LARI.LAR","5",85
"117","LARI.LAR","6",310
"117","LARI.LAR","7",643
"117","LARI.LAR","8",37
"117","LARI.LAR","9",38
"117","LARI.LAR","10",0
"139","LARI.LAR","1",2
"139","LARI.LAR","2",0
"139","LARI.LAR","3",21
"139","LARI.LAR","4",1
"139","LARI.LAR","5",28
"139","LARI.LAR","6",129
"139","LARI.LAR","7",312
"139","LARI.LAR","8",8
"139","LARI.LAR","9",3
"139","LARI.LAR","10",0
"168","LARI.LAR","1",3
"168","LARI.LAR","2",0
"168","LARI.LAR","3",15
"168","LARI.LAR","4",2
"168","LARI.LAR","5",23
"168","LARI.LAR","6",91
"168","LARI.LAR","7",229
"168","LARI.LAR","8",6
"168","LARI.LAR","9",3
"168","LARI.LAR","10",0
"169","LARI.LAR","1",4
"169","LARI.LAR","2",0
"169","LARI.LAR","3",13
"169","LARI.LAR","4",1
"169","LARI.LAR","5",18
"169","LARI.LAR","6",77
"169","LARI.LAR","7",190
"169","LARI.LAR","8",5
"169","LARI.LAR","9",3
"169","LARI.LAR","10",0
"172","LARI.LAR","1",6
"172","LARI.LAR","2",0
"172","LARI.LAR","3",21
"172","LARI.LAR","4",2
"172","LARI.LAR","5",25
"172","LARI.LAR","6",112
"172","LARI.LAR","7",265
"172","LARI.LAR","8",9
"172","LARI.LAR","9",6
"172","LARI.LAR","10",0
"178","LARI.LAR","1",4
"178","LARI.LAR","2",0
"178","LARI.LAR","3",18
"178","LARI.LAR","4",2
"178","LARI.LAR","5",39
"178","LARI.LAR","6",116
"178","LARI.LAR","7",284
"178","LARI.LAR","8",13
"178","LARI.LAR","9",4
"178","LARI.LAR","10",0
"189","LARI.LAR","1",0
"189","LARI.LAR","2",0
"189","LARI.LAR","3",6
"189","LARI.LAR","4",1
"189","LARI.LAR","5",35
"189","LARI.LAR","6",67
"189","LARI.LAR","7",178
"189","LARI.LAR","8",9
"189","LARI.LAR","9",0
"189","LARI.LAR","10",0
"215","LARI.LAR","1",0
"215","LARI.LAR","2",0
"215","LARI.LAR","3",6
"215","LARI.LAR","4",2
"215","LARI.LAR","5",55
"215","LARI.LAR","6",53
"215","LARI.LAR","7",140
"215","LARI.LAR","8",15
"215","LARI.LAR","9",0
"215","LARI.LAR","10",0
"240","LARI.LAR","1",0
"240","LARI.LAR","2",0
"240","LARI.LAR","3",0
"240","LARI.LAR","4",0
"240","LARI.LAR","5",0
"240","LARI.LAR","6",13
"240","LARI.LAR","7",48
"240","LARI.LAR","8",0
"240","LARI.LAR","9",0
"240","LARI.LAR","10",0
"249","LARI.LAR","1",3
"249","LARI.LAR","2",0
"249","LARI.LAR","3",14
"249","LARI.LAR","4",1
"249","LARI.LAR","5",22
"249","LARI.LAR","6",87
"249","LARI.LAR","7",214
"249","LARI.LAR","8",7
"249","LARI.LAR","9",3
"249","LARI.LAR","10",0
"254","LARI.LAR","1",2
"254","LARI.LAR","2",0
"254","LARI.LAR","3",21
"254","LARI.LAR","4",2
"254","LARI.LAR","5",0
"254","LARI.LAR","6",95
"254","LARI.LAR","7",232
"254","LARI.LAR","8",0
"254","LARI.LAR","9",5
"254","LARI.LAR","10",0
"297","LARI.LAR","1",0
"297","LARI.LAR","2",0
"297","LARI.LAR","3",0
"297","LARI.LAR","4",0
"297","LARI.LAR","5",0
"297","LARI.LAR","6",0
"297","LARI.LAR","7",0
"297","LARI.LAR","8",0
"297","LARI.LAR","9",0
"297","LARI.LAR","10",0
"302","LARI.LAR","1",0
"302","LARI.LAR","2",0
"302","LARI.LAR","3",0
"302","LARI.LAR","4",0
"302","LARI.LAR","5",0
"302","LARI.LAR","6",0
"302","LARI.LAR","7",0
"302","LARI.LAR","8",0
"302","LARI.LAR","9",0
"302","LARI.LAR","10",0
"314","LARI.LAR","1",15
"314","LARI.LAR","2",2
"314","LARI.LAR","3",52
"314","LARI.LAR","4",4
"314","LARI.LAR","5",34
"314","LARI.LAR","6",231
"314","LARI.LAR","7",522
"314","LARI.LAR","8",12
"314","LARI.LAR","9",18
"314","LARI.LAR","10",0
"315","LARI.LAR","1",8
"315","LARI.LAR","2",1
"315","LARI.LAR","3",31
"315","LARI.LAR","4",2
"315","LARI.LAR","5",29
"315","LARI.LAR","6",156
"315","LARI.LAR","7",366
"315","LARI.LAR","8",11
"315","LARI.LAR","9",9
"315","LARI.LAR","10",0
"318","LARI.LAR","1",10
"318","LARI.LAR","2",1
"318","LARI.LAR","3",40
"318","LARI.LAR","4",3
"318","LARI.LAR","5",35
"318","LARI.LAR","6",193
"318","LARI.LAR","7",446
"318","LARI.LAR","8",11
"318","LARI.LAR","9",13
"318","LARI.LAR","10",0
"320","LARI.LAR","1",9
"320","LARI.LAR","2",1
"320","LARI.LAR","3",41
"320","LARI.LAR","4",3
"320","LARI.LAR","5",34
"320","LARI.LAR","6",202
"320","LARI.LAR","7",471
"320","LARI.LAR","8",10
"320","LARI.LAR","9",13
"320","LARI.LAR","10",0
"324","LARI.LAR","1",0
"324","LARI.LAR","2",0
"324","LARI.LAR","3",0
"324","LARI.LAR","4",0
"324","LARI.LAR","5",0
"324","LARI.LAR","6",17
"324","LARI.LAR","7",53
"324","LARI.LAR","8",0
"324","LARI.LAR","9",0
"324","LARI.LAR","10",0
"325","LARI.LAR","1",1
"325","LARI.LAR","2",0
"325","LARI.LAR","3",7
"325","LARI.LAR","4",1
"325","LARI.LAR","5",25
"325","LARI.LAR","6",60
"325","LARI.LAR","7",161
"325","LARI.LAR","8",5
"325","LARI.LAR","9",1
"325","LARI.LAR","10",0
"328","LARI.LAR","1",33
"328","LARI.LAR","2",5
"328","LARI.LAR","3",98
"328","LARI.LAR","4",7
"328","LARI.LAR","5",81
"328","LARI.LAR","6",435
"328","LARI.LAR","7",962
"328","LARI.LAR","8",33
"328","LARI.LAR","9",38
"328","LARI.LAR","10",0
"329","LARI.LAR","1",0
"329","LARI.LAR","2",0
"329","LARI.LAR","3",0
"329","LARI.LAR","4",0
"329","LARI.LAR","5",0
"329","LARI.LAR","6",0
"329","LARI.LAR","7",0
"329","LARI.LAR","8",0
"329","LARI.LAR","9",0
"329","LARI.LAR","10",0
"333","LARI.LAR","1",40
"333","LARI.LAR","2",6
"333","LARI.LAR","3",98
"333","LARI.LAR","4",8
"333","LARI.LAR","5",94
"333","LARI.LAR","6",396
"333","LARI.LAR","7",858
"333","LARI.LAR","8",36
"333","LARI.LAR","9",41
"333","LARI.LAR","10",0
"334","LARI.LAR","1",3
"334","LARI.LAR","2",0
"334","LARI.LAR","3",11
"334","LARI.LAR","4",1
"334","LARI.LAR","5",29
"334","LARI.LAR","6",80
"334","LARI.LAR","7",197
"334","LARI.LAR","8",11
"334","LARI.LAR","9",2
"334","LARI.LAR","10",0
"335","LARI.LAR","1",9
"335","LARI.LAR","2",1
"335","LARI.LAR","3",25
"335","LARI.LAR","4",2
"335","LARI.LAR","5",74
"335","LARI.LAR","6",175
"335","LARI.LAR","7",412
"335","LARI.LAR","8",32
"335","LARI.LAR","9",5
"335","LARI.LAR","10",0
"337","LARI.LAR","1",0
"337","LARI.LAR","2",0
"337","LARI.LAR","3",2
"337","LARI.LAR","4",0
"337","LARI.LAR","5",0
"337","LARI.LAR","6",32
"337","LARI.LAR","7",88
"337","LARI.LAR","8",0
"337","LARI.LAR","9",0
"337","LARI.LAR","10",0
"338","LARI.LAR","1",6
"338","LARI.LAR","2",0
"338","LARI.LAR","3",30
"338","LARI.LAR","4",2
"338","LARI.LAR","5",33
"338","LARI.LAR","6",149
"338","LARI.LAR","7",346
"338","LARI.LAR","8",10
"338","LARI.LAR","9",8
"338","LARI.LAR","10",0
"339","LARI.LAR","1",72
"339","LARI.LAR","2",12
"339","LARI.LAR","3",200
"339","LARI.LAR","4",17
"339","LARI.LAR","5",165
"339","LARI.LAR","6",866
"339","LARI.LAR","7",1919
"339","LARI.LAR","8",61
"339","LARI.LAR","9",82
"339","LARI.LAR","10",0
"350","LARI.LAR","1",0
"350","LARI.LAR","2",0
"350","LARI.LAR","3",0
"350","LARI.LAR","4",0
"350","LARI.LAR","5",0
"350","LARI.LAR","6",0
"350","LARI.LAR","7",0
"350","LARI.LAR","8",0
"350","LARI.LAR","9",0
"350","LARI.LAR","10",0
"352","LARI.LAR","1",10
"352","LARI.LAR","2",2
"352","LARI.LAR","3",33
"352","LARI.LAR","4",3
"352","LARI.LAR","5",28
"352","LARI.LAR","6",165
"352","LARI.LAR","7",389
"352","LARI.LAR","8",10
"352","LARI.LAR","9",13
"352","LARI.LAR","10",0
"353","LARI.LAR","1",2
"353","LARI.LAR","2",0
"353","LARI.LAR","3",8
"353","LARI.LAR","4",1
"353","LARI.LAR","5",6
"353","LARI.LAR","6",47
"353","LARI.LAR","7",123
"353","LARI.LAR","8",2
"353","LARI.LAR","9",2
"353","LARI.LAR","10",0
"355","LARI.LAR","1",3
"355","LARI.LAR","2",0
"355","LARI.LAR","3",20
"355","LARI.LAR","4",2
"355","LARI.LAR","5",53
"355","LARI.LAR","6",147
"355","LARI.LAR","7",352
"355","LARI.LAR","8",18
"355","LARI.LAR","9",3
"355","LARI.LAR","10",0
"357","LARI.LAR","1",0
"357","LARI.LAR","2",0
"357","LARI.LAR","3",2
"357","LARI.LAR","4",0
"357","LARI.LAR","5",0
"357","LARI.LAR","6",50
"357","LARI.LAR","7",139
"357","LARI.LAR","8",0
"357","LARI.LAR","9",0
"357","LARI.LAR","10",0
"359","LARI.LAR","1",71
"359","LARI.LAR","2",11
"359","LARI.LAR","3",204
"359","LARI.LAR","4",16
"359","LARI.LAR","5",164
"359","LARI.LAR","6",878
"359","LARI.LAR","7",1936
"359","LARI.LAR","8",61
"359","LARI.LAR","9",82
"359","LARI.LAR","10",0
"362","LARI.LAR","1",0
"362","LARI.LAR","2",0
"362","LARI.LAR","3",0
"362","LARI.LAR","4",0
"362","LARI.LAR","5",0
"362","LARI.LAR","6",0
"362","LARI.LAR","7",0
"362","LARI.LAR","8",0
"362","LARI.LAR","9",0
"362","LARI.LAR","10",0
"363","LARI.LAR","1",0
"363","LARI.LAR","2",0
"363","LARI.LAR","3",0
"363","LARI.LAR","4",0
"363","LARI.LAR","5",0
"363","LARI.LAR","6",0
"363","LARI.LAR","7",0
"363","LARI.LAR","8",0
"363","LARI.LAR","9",0
"363","LARI.LAR","10",0
"382","LARI.LAR","1",0
"382","LARI.LAR","2",0
"382","LARI.LAR","3",0
"382","LARI.LAR","4",0
"382","LARI.LAR","5",0
"382","LARI.LAR","6",0
"382","LARI.LAR","7",0
"382","LARI.LAR","8",0
"382","LARI.LAR","9",0
"382","LARI.LAR","10",0
"385","LARI.LAR","1",4
"385","LARI.LAR","2",1
"385","LARI.LAR","3",18
"385","LARI.LAR","4",2
"385","LARI.LAR","5",22
"385","LARI.LAR","6",105
"385","LARI.LAR","7",257
"385","LARI.LAR","8",8
"385","LARI.LAR","9",6
"385","LARI.LAR","10",0
"386","LARI.LAR","1",7
"386","LARI.LAR","2",1
"386","LARI.LAR","3",24
"386","LARI.LAR","4",2
"386","LARI.LAR","5",33
"386","LARI.LAR","6",130
"386","LARI.LAR","7",312
"386","LARI.LAR","8",11
"386","LARI.LAR","9",9
"386","LARI.LAR","10",0
"387","LARI.LAR","1",0
"387","LARI.LAR","2",0
"387","LARI.LAR","3",8
"387","LARI.LAR","4",1
"387","LARI.LAR","5",0
"387","LARI.LAR","6",49
"387","LARI.LAR","7",130
"387","LARI.LAR","8",0
"387","LARI.LAR","9",2
"387","LARI.LAR","10",0
"388","LARI.LAR","1",1
"388","LARI.LAR","2",0
"388","LARI.LAR","3",13
"388","LARI.LAR","4",1
"388","LARI.LAR","5",12
"388","LARI.LAR","6",90
"388","LARI.LAR","7",227
"388","LARI.LAR","8",4
"388","LARI.LAR","9",2
"388","LARI.LAR","10",0
"389","LARI.LAR","1",24
"389","LARI.LAR","2",2
"389","LARI.LAR","3",106
"389","LARI.LAR","4",7
"389","LARI.LAR","5",153
"389","LARI.LAR","6",555
"389","LARI.LAR","7",1251
"389","LARI.LAR","8",78
"389","LARI.LAR","9",30
"389","LARI.LAR","10",0
"390","LARI.LAR","1",1
"390","LARI.LAR","2",0
"390","LARI.LAR","3",13
"390","LARI.LAR","4",1
"390","LARI.LAR","5",20
"390","LARI.LAR","6",80
"390","LARI.LAR","7",204
"390","LARI.LAR","8",6
"390","LARI.LAR","9",2
"390","LARI.LAR","10",0
"391","LARI.LAR","1",4
"391","LARI.LAR","2",0
"391","LARI.LAR","3",23
"391","LARI.LAR","4",2
"391","LARI.LAR","5",36
"391","LARI.LAR","6",133
"391","LARI.LAR","7",329
"391","LARI.LAR","8",13
"391","LARI.LAR","9",6
"391","LARI.LAR","10",0
"392","LARI.LAR","1",5
"392","LARI.LAR","2",1
"392","LARI.LAR","3",17
"392","LARI.LAR","4",2
"392","LARI.LAR","5",25
"392","LARI.LAR","6",104
"392","LARI.LAR","7",253
"392","LARI.LAR","8",14
"392","LARI.LAR","9",5
"392","LARI.LAR","10",0
"393","LARI.LAR","1",4
"393","LARI.LAR","2",0
"393","LARI.LAR","3",17
"393","LARI.LAR","4",3
"393","LARI.LAR","5",23
"393","LARI.LAR","6",89
"393","LARI.LAR","7",223
"393","LARI.LAR","8",6
"393","LARI.LAR","9",7
"393","LARI.LAR","10",0
"394","LARI.LAR","1",2
"394","LARI.LAR","2",0
"394","LARI.LAR","3",13
"394","LARI.LAR","4",1
"394","LARI.LAR","5",14
"394","LARI.LAR","6",75
"394","LARI.LAR","7",189
"394","LARI.LAR","8",6
"394","LARI.LAR","9",3
"394","LARI.LAR","10",0
"395","LARI.LAR","1",0
"395","LARI.LAR","2",0
"395","LARI.LAR","3",0
"395","LARI.LAR","4",0
"395","LARI.LAR","5",0
"395","LARI.LAR","6",0
"395","LARI.LAR","7",0
"395","LARI.LAR","8",0
"395","LARI.LAR","9",0
"395","LARI.LAR","10",0
"397","LARI.LAR","1",0
"397","LARI.LAR","2",0
"397","LARI.LAR","3",0
"397","LARI.LAR","4",0
"397","LARI.LAR","5",0
"397","LARI.LAR","6",0
"397","LARI.LAR","7",0
"397","LARI.LAR","8",0
"397","LARI.LAR","9",0
